postcode,lat,lon,point
HP13 7DA,51.61621163,-0.70803708,"POINT((-0.70803708,51.61621163))"
HP13 7DB,51.64458486,-0.730456546,"POINT((-0.730456546,51.64458486))"
HP13 7DD,51.62469672,-0.711841122,"POINT((-0.711841122,51.62469672))"
HP13 7DE,51.62047534,-0.717204213,"POINT((-0.717204213,51.62047534))"
HP13 7DF,51.625034,-0.712164,"POINT((-0.712164,51.625034))"
HP13 7DG,51.64366408,-0.730120948,"POINT((-0.730120948,51.64366408))"
HP13 7DH,51.62024651,-0.71765846,"POINT((-0.71765846,51.62024651))"
HP13 7DJ,51.61727674,-0.713322263,"POINT((-0.713322263,51.61727674))"
HP13 7DL,51.61926102,-0.711417228,"POINT((-0.711417228,51.61926102))"
HP13 7DN,51.64396962,-0.730936209,"POINT((-0.730936209,51.64396962))"
HP13 7DP,51.62305251,-0.717391,"POINT((-0.717391,51.62305251))"
HP13 7DQ,51.61921463,-0.714567487,"POINT((-0.714567487,51.61921463))"
HP13 7DR,51.61847934,-0.712291589,"POINT((-0.712291589,51.61847934))"
HP13 7DS,51.61878199,-0.712831917,"POINT((-0.712831917,51.61878199))"
HP13 7DT,51.61969956,-0.714510453,"POINT((-0.714510453,51.61969956))"
HP13 7DU,51.62035799,-0.715517449,"POINT((-0.715517449,51.62035799))"
HP13 7DX,51.62135514,-0.715431516,"POINT((-0.715431516,51.62135514))"
HP13 7DY,51.62284224,-0.714103847,"POINT((-0.714103847,51.62284224))"
HP13 7DZ,51.625316,-0.710783,"POINT((-0.710783,51.625316))"
HP13 7EA,51.62538751,-0.710059069,"POINT((-0.710059069,51.62538751))"
HP13 7EB,51.62089482,-0.716917926,"POINT((-0.716917926,51.62089482))"
HP13 7ED,51.62435204,-0.713208838,"POINT((-0.713208838,51.62435204))"
HP13 7EE,51.62401568,-0.710415784,"POINT((-0.710415784,51.62401568))"
HP13 7EF,51.6235372,-0.710241548,"POINT((-0.710241548,51.6235372))"
HP13 7EG,51.62513004,-0.708722837,"POINT((-0.708722837,51.62513004))"
HP13 7EH,51.62104354,-0.716538155,"POINT((-0.716538155,51.62104354))"
HP13 7EJ,51.62137787,-0.718334396,"POINT((-0.718334396,51.62137787))"
HP13 7EL,51.62291546,-0.718334418,"POINT((-0.718334418,51.62291546))"
HP13 7EN,51.62366597,-0.717894337,"POINT((-0.717894337,51.62366597))"
HP13 7EP,51.62352119,-0.715789,"POINT((-0.715789,51.62352119))"
HP13 7EQ,51.61812804,-0.713875965,"POINT((-0.713875965,51.61812804))"
HP13 7ER,51.62368106,-0.714340168,"POINT((-0.714340168,51.62368106))"
HP13 7ES,51.62524562,-0.714339291,"POINT((-0.714339291,51.62524562))"
HP13 7ET,51.62510891,-0.71499325,"POINT((-0.71499325,51.62510891))"
HP13 7EU,51.62509678,-0.715528115,"POINT((-0.715528115,51.62509678))"
HP13 7EW,51.62276374,-0.715969577,"POINT((-0.715969577,51.62276374))"
HP13 7EX,51.62537467,-0.717094954,"POINT((-0.717094954,51.62537467))"
HP13 7EY,51.62532231,-0.716417439,"POINT((-0.716417439,51.62532231))"
HP13 7EZ,51.62724988,-0.715077242,"POINT((-0.715077242,51.62724988))"
HP13 7FF,51.62417556,-0.730867165,"POINT((-0.730867165,51.62417556))"
HP13 7FN,51.623638,-0.729275414,"POINT((-0.729275414,51.623638))"
HP13 7FQ,51.62331466,-0.729591,"POINT((-0.729591,51.62331466))"
HP13 7FT,51.62458454,-0.724629362,"POINT((-0.724629362,51.62458454))"
HP13 7FU,51.62616959,-0.733773248,"POINT((-0.733773248,51.62616959))"
HP13 7FW,51.62506718,-0.726017146,"POINT((-0.726017146,51.62506718))"
HP13 7FY,51.631303,-0.711495,"POINT((-0.711495,51.631303))"
HP13 7FZ,51.626734,-0.731976234,"POINT((-0.731976234,51.626734))"
HP13 7GF,51.62649592,-0.730080079,"POINT((-0.730080079,51.62649592))"
HP13 7GG,51.626258,-0.730419,"POINT((-0.730419,51.626258))"
HP13 7GQ,51.62430384,-0.730098,"POINT((-0.730098,51.62430384))"
HP13 7GW,51.64088483,-0.72363746,"POINT((-0.72363746,51.64088483))"
HP13 7HA,51.62800364,-0.713293356,"POINT((-0.713293356,51.62800364))"
HP13 7HB,51.62916061,-0.711382404,"POINT((-0.711382404,51.62916061))"
HP13 7HD,51.62870232,-0.715512986,"POINT((-0.715512986,51.62870232))"
HP13 7HE,51.62880752,-0.716087925,"POINT((-0.716087925,51.62880752))"
HP13 7HF,51.62062799,-0.718008837,"POINT((-0.718008837,51.62062799))"
HP13 7HG,51.61697235,-0.712623115,"POINT((-0.712623115,51.61697235))"
HP13 7HH,51.63223452,-0.708810109,"POINT((-0.708810109,51.63223452))"
HP13 7HJ,51.62948522,-0.709827275,"POINT((-0.709827275,51.62948522))"
HP13 7HL,51.62744993,-0.71281781,"POINT((-0.71281781,51.62744993))"
HP13 7HN,51.62760456,-0.711339803,"POINT((-0.711339803,51.62760456))"
HP13 7HP,51.6299885,-0.710622095,"POINT((-0.710622095,51.6299885))"
HP13 7HQ,51.62916907,-0.710515293,"POINT((-0.710515293,51.62916907))"
HP13 7HR,51.63070972,-0.709156813,"POINT((-0.709156813,51.63070972))"
HP13 7HS,51.631941,-0.709021,"POINT((-0.709021,51.631941))"
HP13 7HT,51.63138554,-0.710105686,"POINT((-0.710105686,51.63138554))"
HP13 7HU,51.63138401,-0.710784812,"POINT((-0.710784812,51.63138401))"
HP13 7HW,51.6289546,-0.710636955,"POINT((-0.710636955,51.6289546))"
HP13 7HX,51.63267332,-0.712742222,"POINT((-0.712742222,51.63267332))"
HP13 7HY,51.63340815,-0.715799104,"POINT((-0.715799104,51.63340815))"
HP13 7HZ,51.63492809,-0.716652063,"POINT((-0.716652063,51.63492809))"
HP13 7JA,51.63450542,-0.715117,"POINT((-0.715117,51.63450542))"
HP13 7JB,51.63431288,-0.715484566,"POINT((-0.715484566,51.63431288))"
HP13 7JD,51.63329486,-0.713663826,"POINT((-0.713663826,51.63329486))"
HP13 7JE,51.63391095,-0.712447102,"POINT((-0.712447102,51.63391095))"
HP13 7JF,51.6346659,-0.713234905,"POINT((-0.713234905,51.6346659))"
HP13 7JH,51.62249456,-0.717667326,"POINT((-0.717667326,51.62249456))"
HP13 7JJ,51.62705387,-0.716065187,"POINT((-0.716065187,51.62705387))"
HP13 7JN,51.62563029,-0.715801986,"POINT((-0.715801986,51.62563029))"
HP13 7JP,51.63014369,-0.733142378,"POINT((-0.733142378,51.63014369))"
HP13 7JR,51.62872882,-0.732849488,"POINT((-0.732849488,51.62872882))"
HP13 7JS,51.63103106,-0.732048477,"POINT((-0.732048477,51.63103106))"
HP13 7JT,51.629388,-0.731234643,"POINT((-0.731234643,51.629388))"
HP13 7JU,51.62741408,-0.733073,"POINT((-0.733073,51.62741408))"
HP13 7JW,51.62400086,-0.730510883,"POINT((-0.730510883,51.62400086))"
HP13 7JY,51.63355655,-0.728611394,"POINT((-0.728611394,51.63355655))"
HP13 7LA,51.63154868,-0.734186887,"POINT((-0.734186887,51.63154868))"
HP13 7LB,51.6312841,-0.733833038,"POINT((-0.733833038,51.6312841))"
HP13 7LD,51.63243704,-0.734017673,"POINT((-0.734017673,51.63243704))"
HP13 7LE,51.632163,-0.731121095,"POINT((-0.731121095,51.632163))"
HP13 7LF,51.63181336,-0.731217542,"POINT((-0.731217542,51.63181336))"
HP13 7LG,51.6329001,-0.731100529,"POINT((-0.731100529,51.6329001))"
HP13 7LH,51.63362866,-0.726138555,"POINT((-0.726138555,51.63362866))"
HP13 7LJ,51.63290809,-0.72851393,"POINT((-0.72851393,51.63290809))"
HP13 7LL,51.63290183,-0.729597782,"POINT((-0.729597782,51.63290183))"
HP13 7LN,51.63268641,-0.727971068,"POINT((-0.727971068,51.63268641))"
HP13 7LP,51.6339506,-0.72514698,"POINT((-0.72514698,51.6339506))"
HP13 7LQ,51.6325572,-0.730156468,"POINT((-0.730156468,51.6325572))"
HP13 7LR,51.636504,-0.723315801,"POINT((-0.723315801,51.636504))"
HP13 7LS,51.63638102,-0.72373498,"POINT((-0.72373498,51.63638102))"
HP13 7LT,51.635667,-0.724131,"POINT((-0.724131,51.635667))"
HP13 7LU,51.63446573,-0.723730934,"POINT((-0.723730934,51.63446573))"
HP13 7LW,51.63418034,-0.725602922,"POINT((-0.725602922,51.63418034))"
HP13 7LX,51.63344643,-0.725088867,"POINT((-0.725088867,51.63344643))"
HP13 7LY,51.63231107,-0.723213446,"POINT((-0.723213446,51.63231107))"
HP13 7LZ,51.63263715,-0.724259066,"POINT((-0.724259066,51.63263715))"
HP13 7NA,51.63215869,-0.72375,"POINT((-0.72375,51.63215869))"
HP13 7NB,51.63181267,-0.724513372,"POINT((-0.724513372,51.63181267))"
HP13 7ND,51.63219433,-0.72653995,"POINT((-0.72653995,51.63219433))"
HP13 7NE,51.63261018,-0.72674504,"POINT((-0.72674504,51.63261018))"
HP13 7NF,51.63069085,-0.723056654,"POINT((-0.723056654,51.63069085))"
HP13 7NG,51.62979292,-0.722345012,"POINT((-0.722345012,51.62979292))"
HP13 7NH,51.62779069,-0.723441466,"POINT((-0.723441466,51.62779069))"
HP13 7NJ,51.62620928,-0.722720159,"POINT((-0.722720159,51.62620928))"
HP13 7NL,51.62572164,-0.723355062,"POINT((-0.723355062,51.62572164))"
HP13 7NN,51.62487341,-0.72225204,"POINT((-0.72225204,51.62487341))"
HP13 7NQ,51.62944202,-0.725634551,"POINT((-0.725634551,51.62944202))"
HP13 7NR,51.62321909,-0.725577736,"POINT((-0.725577736,51.62321909))"
HP13 7NS,51.62204786,-0.72205693,"POINT((-0.72205693,51.62204786))"
HP13 7NT,51.62344302,-0.723014516,"POINT((-0.723014516,51.62344302))"
HP13 7NU,51.62243602,-0.720543673,"POINT((-0.720543673,51.62243602))"
HP13 7NW,51.62473603,-0.722848203,"POINT((-0.722848203,51.62473603))"
HP13 7NX,51.62206825,-0.720626244,"POINT((-0.720626244,51.62206825))"
HP13 7NY,51.62274049,-0.722080812,"POINT((-0.722080812,51.62274049))"
HP13 7PA,51.6354458,-0.724555969,"POINT((-0.724555969,51.6354458))"
HP13 7PB,51.616507,-0.708635,"POINT((-0.708635,51.616507))"
HP13 7PE,51.61696651,-0.709633374,"POINT((-0.709633374,51.61696651))"
HP13 7PF,51.61593773,-0.708478166,"POINT((-0.708478166,51.61593773))"
HP13 7PG,51.64410851,-0.729038939,"POINT((-0.729038939,51.64410851))"
HP13 7PH,51.64155955,-0.725323829,"POINT((-0.725323829,51.64155955))"
HP13 7PJ,51.64060985,-0.725639485,"POINT((-0.725639485,51.64060985))"
HP13 7PL,51.62474095,-0.712374491,"POINT((-0.712374491,51.62474095))"
HP13 7PN,51.64191449,-0.723232804,"POINT((-0.723232804,51.64191449))"
HP13 7PQ,51.64317943,-0.729599648,"POINT((-0.729599648,51.64317943))"
HP13 7PR,51.625539,-0.711985,"POINT((-0.711985,51.625539))"
HP13 7PS,51.621989,-0.716584,"POINT((-0.716584,51.621989))"
HP13 7PT,51.64239785,-0.723031353,"POINT((-0.723031353,51.64239785))"
HP13 7PU,51.64163874,-0.72102942,"POINT((-0.72102942,51.64163874))"
HP13 7PW,51.625144,-0.713201,"POINT((-0.713201,51.625144))"
HP13 7PX,51.641916,-0.719967,"POINT((-0.719967,51.641916))"
HP13 7PY,51.640812,-0.720966,"POINT((-0.720966,51.640812))"
HP13 7PZ,51.6400289,-0.721826173,"POINT((-0.721826173,51.6400289))"
HP13 7QA,51.64041398,-0.722509016,"POINT((-0.722509016,51.64041398))"
HP13 7QB,51.64013325,-0.723152762,"POINT((-0.723152762,51.64013325))"
HP13 7QD,51.638704,-0.7231582,"POINT((-0.7231582,51.638704))"
HP13 7QE,51.63739179,-0.722420519,"POINT((-0.722420519,51.63739179))"
HP13 7QF,51.63774994,-0.722280401,"POINT((-0.722280401,51.63774994))"
HP13 7QG,51.63619785,-0.721774909,"POINT((-0.721774909,51.63619785))"
HP13 7QH,51.631015,-0.728706119,"POINT((-0.728706119,51.631015))"
HP13 7QJ,51.63584995,-0.725339382,"POINT((-0.725339382,51.63584995))"
HP13 7QN,51.64267468,-0.721202607,"POINT((-0.721202607,51.64267468))"
HP13 7QP,51.63097098,-0.727325521,"POINT((-0.727325521,51.63097098))"
HP13 7QQ,51.63837756,-0.722941951,"POINT((-0.722941951,51.63837756))"
HP13 7QR,51.63134028,-0.725725848,"POINT((-0.725725848,51.63134028))"
HP13 7QS,51.63086548,-0.725060077,"POINT((-0.725060077,51.63086548))"
HP13 7QT,51.63052174,-0.724043884,"POINT((-0.724043884,51.63052174))"
HP13 7QU,51.62993115,-0.730114201,"POINT((-0.730114201,51.62993115))"
HP13 7QW,51.64242681,-0.719085125,"POINT((-0.719085125,51.64242681))"
HP13 7QX,51.6305195,-0.724665223,"POINT((-0.724665223,51.6305195))"
HP13 7QZ,51.61775954,-0.711632,"POINT((-0.711632,51.61775954))"
HP13 7RA,51.63004871,-0.729345168,"POINT((-0.729345168,51.63004871))"
HP13 7RB,51.62892476,-0.727686178,"POINT((-0.727686178,51.62892476))"
HP13 7RD,51.62856356,-0.730036801,"POINT((-0.730036801,51.62856356))"
HP13 7RE,51.62831359,-0.728714,"POINT((-0.728714,51.62831359))"
HP13 7RF,51.627892,-0.731038,"POINT((-0.731038,51.627892))"
HP13 7RG,51.62757633,-0.728547393,"POINT((-0.728547393,51.62757633))"
HP13 7RH,51.62815966,-0.726782938,"POINT((-0.726782938,51.62815966))"
HP13 7RP,51.62795783,-0.72392799,"POINT((-0.72392799,51.62795783))"
HP13 7RQ,51.62724748,-0.727241887,"POINT((-0.727241887,51.62724748))"
HP13 7RR,51.62695666,-0.72529966,"POINT((-0.72529966,51.62695666))"
HP13 7RS,51.626057,-0.724342,"POINT((-0.724342,51.626057))"
HP13 7RT,51.62573843,-0.724900394,"POINT((-0.724900394,51.62573843))"
HP13 7RU,51.62647135,-0.726151185,"POINT((-0.726151185,51.62647135))"
HP13 7RW,51.62727906,-0.724351554,"POINT((-0.724351554,51.62727906))"
HP13 7RX,51.62646567,-0.728116134,"POINT((-0.728116134,51.62646567))"
HP13 7RY,51.6272313,-0.729900629,"POINT((-0.729900629,51.6272313))"
HP13 7RZ,51.62691719,-0.732452094,"POINT((-0.732452094,51.62691719))"
HP13 7SB,51.62710816,-0.726003327,"POINT((-0.726003327,51.62710816))"
HP13 7SE,51.61720702,-0.71270314,"POINT((-0.71270314,51.61720702))"
HP13 7SF,51.61745649,-0.712493865,"POINT((-0.712493865,51.61745649))"
HP13 7SG,51.63294477,-0.721953038,"POINT((-0.721953038,51.63294477))"
HP13 7SH,51.63253732,-0.720042781,"POINT((-0.720042781,51.63253732))"
HP13 7SL,51.61687339,-0.710979303,"POINT((-0.710979303,51.61687339))"
HP13 7SP,51.6306966,-0.721105967,"POINT((-0.721105967,51.6306966))"
HP13 7SQ,51.6325259,-0.722297134,"POINT((-0.722297134,51.6325259))"
HP13 7SR,51.64201577,-0.727594443,"POINT((-0.727594443,51.64201577))"
HP13 7ST,51.63021546,-0.72068605,"POINT((-0.72068605,51.63021546))"
HP13 7SU,51.6297094,-0.720454668,"POINT((-0.720454668,51.6297094))"
HP13 7SW,51.63035993,-0.71991623,"POINT((-0.71991623,51.63035993))"
HP13 7SX,51.62826676,-0.719267207,"POINT((-0.719267207,51.62826676))"
HP13 7SY,51.62738017,-0.717125077,"POINT((-0.717125077,51.62738017))"
HP13 7SZ,51.62696904,-0.718176867,"POINT((-0.718176867,51.62696904))"
HP13 7TA,51.62667066,-0.71884984,"POINT((-0.71884984,51.62667066))"
HP13 7TB,51.62640589,-0.717658198,"POINT((-0.717658198,51.62640589))"
HP13 7TD,51.62566453,-0.718112498,"POINT((-0.718112498,51.62566453))"
HP13 7TE,51.62507488,-0.718461385,"POINT((-0.718461385,51.62507488))"
HP13 7TF,51.624469,-0.718729698,"POINT((-0.718729698,51.624469))"
HP13 7TG,51.62446313,-0.720082164,"POINT((-0.720082164,51.62446313))"
HP13 7TH,51.625967,-0.720964,"POINT((-0.720964,51.625967))"
HP13 7TJ,51.62635505,-0.72071,"POINT((-0.72071,51.62635505))"
HP13 7TN,51.6312593,-0.719934263,"POINT((-0.719934263,51.6312593))"
HP13 7TP,51.62688239,-0.721776643,"POINT((-0.721776643,51.62688239))"
HP13 7TQ,51.62389715,-0.71916,"POINT((-0.71916,51.62389715))"
HP13 7TR,51.62722966,-0.721463493,"POINT((-0.721463493,51.62722966))"
HP13 7TS,51.625895,-0.72179,"POINT((-0.72179,51.625895))"
HP13 7TU,51.62550537,-0.720832961,"POINT((-0.720832961,51.62550537))"
HP13 7TW,51.63142473,-0.720261924,"POINT((-0.720261924,51.63142473))"
HP13 7TX,51.626088,-0.720585,"POINT((-0.720585,51.626088))"
HP13 7TY,51.62811077,-0.720629666,"POINT((-0.720629666,51.62811077))"
HP13 7TZ,51.62779916,-0.720089428,"POINT((-0.720089428,51.62779916))"
HP13 7UA,51.626846,-0.719986,"POINT((-0.719986,51.626846))"
HP13 7UB,51.6247282,-0.721302654,"POINT((-0.721302654,51.6247282))"
HP13 7UD,51.62354168,-0.719689152,"POINT((-0.719689152,51.62354168))"
HP13 7UE,51.62646028,-0.719346963,"POINT((-0.719346963,51.62646028))"
HP13 7UG,51.62400499,-0.72094738,"POINT((-0.72094738,51.62400499))"
HP13 7UH,51.62531046,-0.720275023,"POINT((-0.720275023,51.62531046))"
HP13 7UL,51.628816,-0.721693,"POINT((-0.721693,51.628816))"
HP13 7UN,51.63444732,-0.722864479,"POINT((-0.722864479,51.63444732))"
HP13 7UP,51.63486907,-0.721133125,"POINT((-0.721133125,51.63486907))"
HP13 7UW,51.63546345,-0.721217559,"POINT((-0.721217559,51.63546345))"
HP13 7UX,51.63479211,-0.721496531,"POINT((-0.721496531,51.63479211))"
HP13 7UY,51.63453394,-0.721734982,"POINT((-0.721734982,51.63453394))"
HP13 7UZ,51.6344934,-0.722140708,"POINT((-0.722140708,51.6344934))"
HP13 7WX,51.62503399,-0.728762916,"POINT((-0.728762916,51.62503399))"
HP13 7WY,51.62507983,-0.732171019,"POINT((-0.732171019,51.62507983))"
HP13 7WZ,51.62487905,-0.730877,"POINT((-0.730877,51.62487905))"
HP13 7XA,51.63158545,-0.717685547,"POINT((-0.717685547,51.63158545))"
HP13 7XB,51.63162156,-0.718303,"POINT((-0.718303,51.63162156))"
HP13 7XD,51.63200241,-0.717991663,"POINT((-0.717991663,51.63200241))"
HP13 7XE,51.63246937,-0.717935153,"POINT((-0.717935153,51.63246937))"
HP13 7XF,51.63220758,-0.718664974,"POINT((-0.718664974,51.63220758))"
HP13 7XG,51.63182436,-0.718979194,"POINT((-0.718979194,51.63182436))"
HP13 7XH,51.63254002,-0.718422,"POINT((-0.718422,51.63254002))"
HP13 7XJ,51.63154317,-0.719579507,"POINT((-0.719579507,51.63154317))"
HP13 7XL,51.63067913,-0.718679138,"POINT((-0.718679138,51.63067913))"
HP13 7XN,51.63026832,-0.717289235,"POINT((-0.717289235,51.63026832))"
HP13 7XP,51.62919201,-0.718359835,"POINT((-0.718359835,51.62919201))"
HP13 7XQ,51.6322962,-0.719370471,"POINT((-0.719370471,51.6322962))"
HP13 7XR,51.62884349,-0.717733954,"POINT((-0.717733954,51.62884349))"
HP13 7XS,51.62987343,-0.716534624,"POINT((-0.716534624,51.62987343))"
HP13 7XT,51.62989781,-0.713832142,"POINT((-0.713832142,51.62989781))"
HP13 7XU,51.63070811,-0.714748371,"POINT((-0.714748371,51.63070811))"
HP13 7XW,51.62974696,-0.718127477,"POINT((-0.718127477,51.62974696))"
HP13 7XX,51.63114459,-0.713551261,"POINT((-0.713551261,51.63114459))"
HP13 7XY,51.631615,-0.712917,"POINT((-0.712917,51.631615))"
HP13 7XZ,51.63048302,-0.713078732,"POINT((-0.713078732,51.63048302))"
HP13 7YA,51.63046428,-0.713830572,"POINT((-0.713830572,51.63046428))"
HP13 7YB,51.62973297,-0.712738753,"POINT((-0.712738753,51.62973297))"
HP13 7YD,51.6289038,-0.713383473,"POINT((-0.713383473,51.6289038))"
HP13 7YE,51.63147032,-0.716200588,"POINT((-0.716200588,51.63147032))"
HP13 7YG,51.617592,-0.7108,"POINT((-0.7108,51.617592))"
HP13 7YH,51.62804662,-0.718045368,"POINT((-0.718045368,51.62804662))"
HP13 7YN,51.624365,-0.716719,"POINT((-0.716719,51.624365))"
HP13 7YQ,51.617155,-0.710264,"POINT((-0.710264,51.617155))"
HP13 7YT,51.62142297,-0.717524184,"POINT((-0.717524184,51.62142297))"
HP13 7YW,51.61775954,-0.712082,"POINT((-0.712082,51.61775954))"
HP13 7ZG,51.6277584,-0.748002928,"POINT((-0.748002928,51.6277584))"
HP15 6AA,51.662323,-0.732852,"POINT((-0.732852,51.662323))"
HP15 6AD,51.659414,-0.726625656,"POINT((-0.726625656,51.659414))"
HP15 6AE,51.654729,-0.725764,"POINT((-0.725764,51.654729))"
HP15 6AF,51.66229697,-0.722240768,"POINT((-0.722240768,51.66229697))"
HP15 6AH,51.66243704,-0.721065695,"POINT((-0.721065695,51.66243704))"
HP15 6AJ,51.66169141,-0.721954177,"POINT((-0.721954177,51.66169141))"
HP15 6AL,51.66447589,-0.723336207,"POINT((-0.723336207,51.66447589))"
HP15 6AN,51.6658411,-0.697588891,"POINT((-0.697588891,51.6658411))"
HP15 6AS,51.67448346,-0.729953376,"POINT((-0.729953376,51.67448346))"
HP15 6AT,51.66407398,-0.721106364,"POINT((-0.721106364,51.66407398))"
HP15 6AU,51.66602193,-0.719157317,"POINT((-0.719157317,51.66602193))"
HP15 6AW,51.67322458,-0.7330546,"POINT((-0.7330546,51.67322458))"
HP15 6AX,51.659037,-0.691473231,"POINT((-0.691473231,51.659037))"
HP15 6AY,51.66488,-0.705563,"POINT((-0.705563,51.66488))"
HP15 6BD,51.66442741,-0.719708344,"POINT((-0.719708344,51.66442741))"
HP15 6BE,51.6634197,-0.719795,"POINT((-0.719795,51.6634197))"
HP15 6BG,51.66396644,-0.720314151,"POINT((-0.720314151,51.66396644))"
HP15 6BH,51.66378194,-0.717413116,"POINT((-0.717413116,51.66378194))"
HP15 6BJ,51.66449428,-0.7184196,"POINT((-0.7184196,51.66449428))"
HP15 6BL,51.66527569,-0.718471,"POINT((-0.718471,51.66527569))"
HP15 6BN,51.66492654,-0.717655525,"POINT((-0.717655525,51.66492654))"
HP15 6BP,51.66319969,-0.715969228,"POINT((-0.715969228,51.66319969))"
HP15 6BQ,51.6637832,-0.719177062,"POINT((-0.719177062,51.6637832))"
HP15 6BS,51.66348877,-0.716915336,"POINT((-0.716915336,51.66348877))"
HP15 6BT,51.66453588,-0.715642277,"POINT((-0.715642277,51.66453588))"
HP15 6BU,51.66251528,-0.716697037,"POINT((-0.716697037,51.66251528))"
HP15 6BW,51.66576424,-0.71696674,"POINT((-0.71696674,51.66576424))"
HP15 6BX,51.66222575,-0.71817997,"POINT((-0.71817997,51.66222575))"
HP15 6BY,51.66256322,-0.720266927,"POINT((-0.720266927,51.66256322))"
HP15 6BZ,51.66225776,-0.719465862,"POINT((-0.719465862,51.66225776))"
HP15 6DA,51.66408267,-0.716956398,"POINT((-0.716956398,51.66408267))"
HP15 6DB,51.66408267,-0.716839,"POINT((-0.716839,51.66408267))"
HP15 6DE,51.6277584,-0.748002928,"POINT((-0.748002928,51.6277584))"
HP15 6DN,51.672812,-0.734056719,"POINT((-0.734056719,51.672812))"
HP15 6DP,51.6729148,-0.732904059,"POINT((-0.732904059,51.6729148))"
HP15 6DR,51.673547,-0.735511591,"POINT((-0.735511591,51.673547))"
HP15 6DS,51.67434189,-0.736002539,"POINT((-0.736002539,51.67434189))"
HP15 6DW,51.67326916,-0.734080045,"POINT((-0.734080045,51.67326916))"
HP15 6DZ,51.67397708,-0.736359784,"POINT((-0.736359784,51.67397708))"
HP15 6EA,51.67510053,-0.745541096,"POINT((-0.745541096,51.67510053))"
HP15 6EB,51.67539695,-0.734613692,"POINT((-0.734613692,51.67539695))"
HP15 6ED,51.678342,-0.734922,"POINT((-0.734922,51.678342))"
HP15 6EE,51.67758357,-0.733930836,"POINT((-0.733930836,51.67758357))"
HP15 6EF,51.675918,-0.732068197,"POINT((-0.732068197,51.675918))"
HP15 6EG,51.67724749,-0.73332,"POINT((-0.73332,51.67724749))"
HP15 6EH,51.67499078,-0.735304744,"POINT((-0.735304744,51.67499078))"
HP15 6EJ,51.67786259,-0.734790855,"POINT((-0.734790855,51.67786259))"
HP15 6EN,51.6752775,-0.732707969,"POINT((-0.732707969,51.6752775))"
HP15 6EP,51.67627749,-0.727892864,"POINT((-0.727892864,51.67627749))"
HP15 6EQ,51.67698453,-0.733412406,"POINT((-0.733412406,51.67698453))"
HP15 6ER,51.67427968,-0.728570704,"POINT((-0.728570704,51.67427968))"
HP15 6ES,51.67232008,-0.730288647,"POINT((-0.730288647,51.67232008))"
HP15 6ET,51.67382842,-0.727585457,"POINT((-0.727585457,51.67382842))"
HP15 6EU,51.67351843,-0.728852332,"POINT((-0.728852332,51.67351843))"
HP15 6EW,51.6754105,-0.72920432,"POINT((-0.72920432,51.6754105))"
HP15 6EX,51.67321202,-0.7287886,"POINT((-0.7287886,51.67321202))"
HP15 6EY,51.67355017,-0.730124097,"POINT((-0.730124097,51.67355017))"
HP15 6EZ,51.673753,-0.731304,"POINT((-0.731304,51.673753))"
HP15 6HA,51.67167722,-0.732374595,"POINT((-0.732374595,51.67167722))"
HP15 6HB,51.67281898,-0.732357187,"POINT((-0.732357187,51.67281898))"
HP15 6HH,51.6754256,-0.721480887,"POINT((-0.721480887,51.6754256))"
HP15 6HL,51.67675219,-0.725232838,"POINT((-0.725232838,51.67675219))"
HP15 6HN,51.67738429,-0.727138696,"POINT((-0.727138696,51.67738429))"
HP15 6HP,51.67560655,-0.724064602,"POINT((-0.724064602,51.67560655))"
HP15 6HR,51.676868,-0.723378,"POINT((-0.723378,51.676868))"
HP15 6HS,51.67822379,-0.723296809,"POINT((-0.723296809,51.67822379))"
HP15 6HT,51.67450816,-0.730574562,"POINT((-0.730574562,51.67450816))"
HP15 6HU,51.6762349,-0.722311407,"POINT((-0.722311407,51.6762349))"
HP15 6HW,51.67617855,-0.723744811,"POINT((-0.723744811,51.67617855))"
HP15 6HX,51.676523,-0.720586805,"POINT((-0.720586805,51.676523))"
HP15 6HY,51.67586181,-0.721078112,"POINT((-0.721078112,51.67586181))"
HP15 6HZ,51.674679,-0.71388,"POINT((-0.71388,51.674679))"
HP15 6JA,51.67276286,-0.718894895,"POINT((-0.718894895,51.67276286))"
HP15 6JE,51.67493923,-0.722232164,"POINT((-0.722232164,51.67493923))"
HP15 6JP,51.66466523,-0.736691124,"POINT((-0.736691124,51.66466523))"
HP15 6JR,51.66126125,-0.746284707,"POINT((-0.746284707,51.66126125))"
HP15 6JS,51.660874,-0.745298,"POINT((-0.745298,51.660874))"
HP15 6JT,51.66654138,-0.734399,"POINT((-0.734399,51.66654138))"
HP15 6JX,51.66382215,-0.737726689,"POINT((-0.737726689,51.66382215))"
HP15 6JY,51.66320067,-0.737628288,"POINT((-0.737628288,51.66320067))"
HP15 6LB,51.65769691,-0.73838839,"POINT((-0.73838839,51.65769691))"
HP15 6LD,51.654111,-0.737592,"POINT((-0.737592,51.654111))"
HP15 6LG,51.655019,-0.736714,"POINT((-0.736714,51.655019))"
HP15 6LH,51.653072,-0.735481,"POINT((-0.735481,51.653072))"
HP15 6LJ,51.66567257,-0.732542167,"POINT((-0.732542167,51.66567257))"
HP15 6LL,51.66683428,-0.734375068,"POINT((-0.734375068,51.66683428))"
HP15 6LN,51.67018286,-0.734542,"POINT((-0.734542,51.67018286))"
HP15 6LP,51.66978797,-0.746526558,"POINT((-0.746526558,51.66978797))"
